category,subcategory,name,description,url,price,image
Audio Components,Speakers,"Bose Professional Ceiling Tile Speaker, 8 ohm, 12W","The BOSE-CT8-12-SYN is a 12W ceiling tile speaker designed for commercial and professional installations, featuring an 8 ohm impedance and a frequency response of 70Hz to 20kHz. It operates within a temperature range of -10°C to 40°C and is suitable for use in paging, background music, and sound reinforcement systems. Typical applications include office buildings, restaurants, and retail spaces. The speaker is housed in a compact, rectangular enclosure with a tile bridge and mounting clips. Key specs: 8 ohm, 12W, 70Hz to 20kHz frequency response, compact rectangular enclosure.",https://www.arrow.com/en/products/speakers_bose_ct8_12_syn,37.95,/images/Speakers_BOSE_CT8_12_SYN.jpg
LEDs and LED Lighting,Lighting Fixtures,Lithonia 2FT Vaportite LED Linear Fixture 4000K,"Lithonia 2FT Vaportite LED Linear Fixture is an energy-efficient and durable LED lighting solution that operates at 120VAC with a current rating of 0.2A, featuring a high color temperature of 4000K and color rendering index (CRI) of 80. The fixture has a dimming capability and is suitable for indoor and outdoor applications, including commercial, industrial, and residential spaces. It is also suitable for task lighting in areas where moisture and dust are present, such as in food processing or chemical plants. The fixture is IP69K rated and comes in a compact 2-foot linear design. Key specs: 2FT, 120VAC, 0.2A, 4000K, 80CRI, IP69K.",https://www.arrow.com/en/products/lighting_fixtures_lthn_4086_syn,412.95,/images/Lighting_Fixtures_LTHN_4086_SYN.jpg
LEDs and LED Lighting,"LED Light Bars, Arrays and Bar Graphs","Patlite RGBW LED Signage Bar, 60 LEDs/m, 24V, 2.4A, IP67","The PA-LED-RGBW-24V-2.4A-SYN is a high-density RGBW LED light bar designed for signage applications, featuring 60 LEDs per meter and a 24V DC input voltage with 2.4A current consumption, offering a high brightness and color uniformity with a tolerance of ±10%, suitable for indoor and outdoor installations with an IP67 rating, operating over a -20°C to 50°C temperature range, typically used in digital signage and stage lighting, and comes in a 1000mm long bar with a black anodized aluminum profile and a polycarbonate lens Key specs: 24V, 2.4A, 60 LEDs/m, RGBW, IP67, -20°C to 50°C.",https://www.arrow.com/en/products/led_light_bars_arrays_and_bar_graphs_pa_led_rgbw_24v_2_4a_syn,283.19,/images/LED_Light_Bars_Arrays_and_Bar_Graphs_PA_LED_RGBW_24V_2_4A_SYN.jpg
Audio Components,Microphones,"Audio-Technica SYN-369 12-Inch Gooseneck Conference Microphone, Cardioid","The Audio-Technica SYN-369 is a 12-inch gooseneck conference microphone featuring a cardioid polar pattern and a frequency response of 100 Hz to 15 kHz. It operates on 11-52V phantom power and draws 1.2mA of current. This microphone is designed for use in boardrooms, conference rooms, and other fixed installations where clear and consistent voice pickup is required. The SYN-369 is a finished module with a 3-pin XLR connector and a sturdy metal base, and is suitable for use in a variety of commercial and industrial settings. Key specs: 12-inch gooseneck, cardioid polar pattern, 100Hz-15kHz frequency response, 11-52V phantom power, 3-pin XLR connector.",https://www.arrow.com/en/products/microphones_at_syn_369,112.39,/images/Microphones_AT_SYN_369.jpg
Audio Components,Microphones,"Sennheiser MKE900-USB SYN USB Condenser Podcast Microphone, Unidirectional","The Sennheiser MKE900-USB SYN is a USB condenser podcast microphone designed for high-quality audio recording. With a unidirectional polar pattern, it features a frequency response of 20 Hz to 20 kHz, and a signal-to-noise ratio of 80 dB. Operating at 5V, it draws 200 mA of current. Ideal for podcasting, voiceovers, and online conferencing, this microphone is plug-and-play compatible with both Mac and PC. The durable metal body is compact and weighs 1.1 lb, making it suitable for desktop use. Key specs: USB Condenser, Unidirectional, 20 Hz to 20 kHz, 80 dB SNR, 5V, 200 mA.",https://www.arrow.com/en/products/microphones_mke900_usb_syn,90.05,/images/Microphones_MKE900_USB_SYN.jpg
Computer Products,Keypads and Keyboards,"Cherry Wireless Low-Profile Keyboard, 2.4GHz, 30m Range, Black","The Cherry Wireless Low-Profile Keyboard is a wireless keyboard providing a reliable 2.4GHz connection with a range of up to 30m. Operating at 3V, the keyboard consumes a low current of 10mA in active mode. Designed for applications such as industrial control, medical devices, and home offices, this keyboard features a low-profile design with a compact tenkeyless layout. The keyboard is constructed with a durable black ABS material and features a spill-resistant design. Housed in a sleek and compact package measuring 280mm x 110mm x 22mm. Key specs: 2.4GHz, 30m Range, 3V, 10mA, Black, Low-Profile.",https://www.arrow.com/en/products/keypads_and_keyboards_ch_lpkb_wl_syn,112.43,/images/Keypads_and_Keyboards_CH_LPKB_WL_SYN.jpg
Test and Measurement,Oscilloscopes,"Siglent SDS1022CAL 2-Channel Portable Battery Oscilloscope, 200MHz","The Siglent SDS1022CAL is a portable 2-channel battery oscilloscope featuring a 200MHz bandwidth and 1GSa/s sampling rate, with a maximum input voltage of 400V peak-to-peak and a measurement accuracy of 3% plus 1 count, suitable for laboratory and field use, commonly used for troubleshooting and debugging electronic circuits and systems, including automotive and industrial control systems, in a compact and rugged enclosure with a 7-inch color LCD display and intuitive user interface. Key specs: 200MHz, 2 channels, 1GSa/s, 400V peak-to-peak, 3% plus 1 count accuracy, 7-inch color LCD display.",https://www.arrow.com/en/products/oscilloscopes_sds1022cal_syn01,1948.61,/images/Oscilloscopes_SDS1022CAL_SYN01.jpg
Data Storage,USB Flash Drives,"SanDisk 128GB USB 3.2 Type-A Flash Drive, Blue, Ver 2.0","The SanDisk 128GB USB 3.2 Type-A Flash Drive is a high-capacity storage device with a maximum read speed of 250MB/s and a maximum write speed of 100MB/s. It operates on 5V DC power and supports USB 3.2 Gen 1 speeds. This flash drive is ideal for storing and transferring files, photos, and videos between devices. Typical applications include secure data storage, file transfer, and portable storage. The drive is housed in a compact, durable plastic case with a USB 3.2 Type-A connector and a swivel design for easy use. Key specs: 128GB, 5V, 250MB/s read speed, 100MB/s write speed, USB 3.2 Gen 1, 2.0 Ver.",https://www.arrow.com/en/products/usb_flash_drives_sd128gb_usb32a_syn_01,115.00,/images/USB_Flash_Drives_SD128GB_USB32A_SYN_01.jpg
Test and Measurement,Multimeters,Fluke 87V MAX Industrial CAT IV Multimeter 1000VAC 20A,"The Fluke 87V MAX Industrial CAT IV Multimeter is a rugged, true-RMS multimeter designed for use in industrial and commercial environments, featuring a 1000VAC and 20A measurement range, with 0.05% voltage accuracy and 0.1% current accuracy. This multimeter also measures frequency, resistance, continuity, and diode test, making it suitable for applications such as electrical panel testing and industrial automation troubleshooting. It is built to withstand rough handling in the field and features a built-in thermometer for temperature measurement. The product is delivered in a compact, handheld form-factor. Key specs: 1000VAC, 20A, True-RMS, 0.05% accuracy, CAT IV.",https://www.arrow.com/en/products/multimeters_fluke87v_max_syn,43.95,/images/Multimeters_FLUKE87V_MAX_SYN.jpg
Motors,Motors Other,Portescap 150Watt 48V 4.9Amp Industrial Brushless Servo Motor 38mm,"The PRTSCP-38BL-L-SYN is a high-performance industrial brushless servo motor designed for demanding applications requiring high torque and precision control. It operates at 48V with a continuous current of 4.9A and a peak current of 9.8A, and features a tolerance of +/- 10% for reliable performance. The motor is designed for use in temperatures ranging from -20°C to 80°C, making it suitable for use in a variety of industrial environments, including robotics, CNC machines, and conveyance systems. This motor is housed in a durable 38mm package, making it a versatile solution for a range of applications. Key specs: 48V, 4.9Amp continuous, 9.8Amp peak, 10% tolerance, 38mm diameter.",https://www.arrow.com/en/products/motors_other_prtscp_38bl_l_syn,57.99,/images/Motors_Other_PRTSCP_38BL_L_SYN.jpg
Audio Components,Speakers,JBL Commercial JBLSPX1USB 2.0 2-Watt 4-Ohm USB-Powered Desktop Speaker Pair,"The JBLSPX1USB-SYN is a 2.0 USB-powered desktop speaker pair designed for clear and balanced sound. Each speaker is rated for 2 watts of power, with a frequency response of 100 Hz to 20 kHz and an impedance of 4 ohms. Operating voltage is 5V DC, with a tolerance of 5% and a maximum current draw of 800mA. Typical applications include desktop computing and multimedia entertainment. The speakers are housed in a compact ABS plastic enclosure with a cable management system, measuring 3.5 x 2.5 x 2.5 inches. Key specs: 2.0, 2W, 4-Ohm, USB-powered, 100Hz-20kHz frequency response.",https://www.arrow.com/en/products/speakers_jblspx1usb_syn,149.00,/images/Speakers_JBLSPX1USB_SYN.jpg
Test and Measurement,Oscilloscopes,"Keysight 4-Ch 100 MHz Digital Oscilloscope, SYN-10","The DSOX4-100-MSYN is a 4-channel digital oscilloscope with a maximum frequency of 100 MHz and a real-time sampling rate of 1 GSa/s. It features a maximum input voltage of 300 V (CAT I), current of 10 A, and an 8-bit A/D resolution. The device is typically used in automotive, industrial, and medical electronics testing and debugging. The oscilloscope is housed in a compact, portable form factor with a 8.5-inch capacitive touchscreen display and weighs approximately 7.5 kg. Key specs: 4-Channel, 100 MHz, 1 GSa/s, 8-bit, 300 V, 10 A.",https://www.arrow.com/en/products/oscilloscopes_dsox4_100_msyn,3985.55,/images/Oscilloscopes_DSOX4_100_MSYN.jpg
Computer Products,Computer Mouse,"Logitech G502 HERO RGB Gaming Mouse, 12,000 DPI, Black","The Logitech G502 HERO RGB Gaming Mouse is a high-performance gaming peripheral with a 12,000 DPI optical sensor, providing accurate and responsive tracking. It operates at 5V DC, consuming up to 100mA, and features 16.8 million color RGB lighting. The mouse is suitable for gaming applications such as first-person shooters and multiplayer online battle arenas, as well as general computer use. It has a durable ergonomic design with a contoured shape and textured grips, and is available in a compact wired form factor. Key specs: 12,000 DPI, 5V, 100mA, RGB lighting, ergonomic design.",https://www.arrow.com/en/products/computer_mouse_lg_g502_rgb_blk_syn,73.49,/images/Computer_Mouse_LG_G502_RGB_BLK_SYN.jpg
Wire and Cable,Cable Assembly AC Power,"Volex Hospital-Grade 18/3 AWG Green Dot Cord Set, NEMA 5-15P to IEC 320 C13, 6ft","The Volex VX-HGC-615P is a 6ft long, 18/3 AWG hospital-grade green dot cord set with a NEMA 5-15P plug and IEC 320 C13 receptacle, designed for use in medical equipment and applications requiring high-reliability power cords. It features a 125V, 15A, 60Hz rating and is UL 817, CSA C22.2, and IEC 60601-1 compliant. The cord set is suitable for use in medical imaging equipment, patient monitoring systems, and other medical devices. The package includes a single 6ft cord set with straight connectors. Key specs: 18/3 AWG, 125V, 15A, 60Hz, NEMA 5-15P to IEC 320 C13, 6ft.",https://www.arrow.com/en/products/cable_assembly_ac_power_vx_hgc_615p,12.47,/images/Cable_Assembly_AC_Power_VX_HGC_615P.jpg
LEDs and LED Lighting,LED Modules,"Cree LED High-CRI 40W LED Panel Module, 3500K 80CRI SYN-3410","The CLD-LPM-3410 is a high-CRI LED panel module from Cree LED, featuring a color temperature of 3500K and 80% color rendering index, designed for troffer lighting applications. It operates from 120-277VAC with a maximum current draw of 0.4A, and is dimmable with a 1-10V PWM interface. The module is housed in a compact 1.25x1.25-inch package with a thickness of 0.25 inches, and is UL Class 2 and cUL certified for safety. Typical applications include office lighting, retail lighting, and hospitality lighting. The module is a complete physical product, ready for installation into a troffer fixture. Key specs: 3500K, 80CRI, 40W, 120-277VAC, 0.4A, 1-10V PWM.",https://www.arrow.com/en/products/led_modules_cld_lpm_3410,89.99,/images/LED_Modules_CLD_LPM_3410.jpg
Tools,Soldering Irons and Stations,"JBC Digital Soldering Station 80W, 220/240V, Complete Kit","The JBC Digital Soldering Station 80W is an 80W digital soldering iron station with a temperature range of 150°C to 450°C and a precision of ±1°C, suitable for a wide range of applications including lead-free, PCB, and component soldering, featuring a 220/240V power supply and including a handpiece, stand, and sponge, housed in a compact desktop unit with a digital display and adjustable temperature control. Key specs: 80W, 220/240V, 150°C to 450°C, ±1°C precision, complete kit.",https://www.arrow.com/en/products/soldering_irons_and_stations_jbcdstn80w_syn,94.99,/images/Soldering_Irons_and_Stations_JBCDSTN80W_SYN.jpg
Tools,Soldering Irons and Stations,Weller WE1010 Digital Soldering Station 80W with ESD Safe Unit,"The Weller WE1010 is a 80W digital soldering station with ESD safe unit, featuring a temperature range of 150°C to 450°C, an accuracy of ±1% and a temperature stability of ±2°C, operating from 120VAC, 60Hz, designed for general-purpose soldering applications, including electronics repair and manufacturing, and comes in a compact, ergonomic design with a built-in soldering iron stand and cable management system. Key specs: 80W, Digital Temperature Control, 150°C to 450°C, ±1% Accuracy, ESD Safe Unit.",https://www.arrow.com/en/products/soldering_irons_and_stations_we1010_dig_80w_syn,130.99,/images/Soldering_Irons_and_Stations_WE1010_DIG_80W_SYN.jpg
Development Kits and Tools,Development Kits and Tools,"Espressif Systems ESP32C3-Pico-MINI Development Kit, Dual-Core Microcontroller, Wi-Fi/BLE","The ESP32C3-Pico-MINI is a development kit based on the ESP32-C3-MINI-1 module, a dual-core microcontroller with Wi-Fi and Bluetooth Low Energy (BLE) capabilities, operating at 2.4GHz frequency, powered by a 3.3V voltage regulator, and capable of delivering up to 600mA of current, with a temperature range of -40°C to 125°C, ideal for IoT development, smart home devices, and wearables, featuring a USB-C connection, breadboard-friendly GPIO headers, and a compact 40x60mm form-factor. Key specs: Dual-Core, 2.4GHz, Wi-Fi/BLE, 3.3V, 600mA, -40°C to 125°C.",https://www.arrow.com/en/products/development_kits_and_tools_esp32c3_mini_dev_kit_syn,63.49,/images/Development_Kits_and_Tools_ESP32C3_MINI_DEV_KIT_SYN.jpg
Motors,Motors Other,"Maxon 200W 5000 RPM Industrial Brushless Servo Motor - 8 Pole, 36VDC, 5.3A","The MAXSERVOSYN-8P-36V-5000 is a high-performance industrial brushless servo motor from Maxon, delivering 200W of continuous power and 5000 RPM at 36VDC. It features an 8-pole design and a rated current of 5.3A, with a temperature range of -20°C to 100°C. The motor is ideal for high-precision applications such as robotic arms, CNC machines, and medical equipment, offering high reliability and efficiency. The motor is housed in a compact, IP65-rated package, measuring 60mm in diameter and 100mm in length. Key specs: 200W, 5000 RPM, 8 Pole, 36VDC, 5.3A, IP65.",https://www.arrow.com/en/products/motors_other_maxservosyn_8p_36v_5000,412.95,/images/Motors_Other_MAXSERVOSYN_8P_36V_5000.jpg
Development Kits and Tools,Development Kits and Tools,Seeed Studio ESP32 IoT Development Kit with Wi-Fi and Bluetooth (SYN-1278),"The Seeed Studio ESP32 IoT Development Kit with Wi-Fi and Bluetooth is a development board featuring the ESP32 WROVER-B module, which integrates a 2.4 GHz Wi-Fi and Bluetooth 4.2 BLE System-on-Chip solution, with 4MB of external flash and 2MB of PSRAM, operating at 3.3V with a maximum current of 500mA, suitable for IoT applications such as home automation and industrial control, in a compact 72mm x 53mm PCB form-factor. Key specs: ESP32 WROVER-B, 3.3V, 500mA, Wi-Fi, Bluetooth 4.2 BLE, 4MB Flash, 2MB PSRAM.",https://www.arrow.com/en/products/development_kits_and_tools_see_esp32_iot_syn1278,20.00,/images/Development_Kits_and_Tools_SEE_ESP32_IOT_SYN1278.jpg
Displays,TFT Modules,Riverdi 5'' Round Capacitive Touch TFT Display Module,"The Riverdi RVT-RND500-TCH-SYN1 is a 5'' round capacitive touch TFT display module designed for automotive applications, featuring a resolution of 480x480 pixels and a brightness of 800 cd/m². It operates from a single 12V power supply, drawing a maximum current of 200mA, and has a viewing angle of 85°. The module is suitable for use in automotive infotainment systems and navigation displays. The display is housed in a compact round casing with a diameter of 130mm and a thickness of 20mm. Key specs: 5'', 480x480 pixels, 800 cd/m², capacitive touch, 12V, 200mA.",https://www.arrow.com/en/products/tft_modules_rvt_rnd500_tch_syn1,106.49,/images/TFT_Modules_RVT_RND500_TCH_SYN1.jpg
Audio Components,Speakers,"Bose Professional 108-5135-00 Waterproof PA Horn Speaker, 10W, 8 ohm, 120 Hz - 14 kHz","The SPEAK-108-5135-SYN is a waterproof PA horn speaker from Bose Professional, designed to deliver clear and powerful audio in a variety of applications. It features a headline rating of 10W at 8 ohms and can operate within a frequency range of 120 Hz to 14 kHz. The speaker is designed to withstand harsh environments and is suitable for use in public address systems, paging systems, and outdoor events. It is housed in a rugged and compact package measuring 5 x 4 x 3 inches, with a durable ABS plastic enclosure and a corrosion-resistant grille. Key specs: 10W, 8 ohm, 120 Hz - 14 kHz, Water Resistant, 5 x 4 x 3 inches.",https://www.arrow.com/en/products/speakers_speak_108_5135_syn,41.99,/images/Speakers_SPEAK_108_5135_SYN.jpg
Displays,OLED Display Modules,BuyDisplay 2.42inch 128x64 Monochrome OLED Display Module SYN84,"This is a 2.42-inch 128x64 monochrome organic light-emitting diode (OLED) display module from BuyDisplay. The module operates at 3.3V and 50mA, with a 5% tolerance, and has an interface frequency of 4MHz. It is packaged in a compact 30-pin FPC (Flexible Printed Circuit) and operates over a temperature range of -20°C to 70°C. Suitable for applications such as industrial control panels and medical devices. The module measures 58.5mm x 36.9mm x 1.45mm and has a 50-pin connector for easy integration. Key specs: 2.42inch, 128x64, 3.3V, 50mA, 5% tolerance, 4MHz.",https://www.arrow.com/en/products/oled_display_modules_bd242m6_syn84,59.99,/images/OLED_Display_Modules_BD242M6_SYN84.jpg
Power Supplies,DC to DC Converter and Switching Regulator Module,TRACO Power TMR25012016 1/16 Brick POL Converter 9.6V - 40V Input 1.2V 20A 1% Tolerance,"The TMR25012016 is a high efficiency 1/16 brick POL converter module with a wide input range of 9.6V to 40V, an output voltage of 1.2V at 20A, and a tight 1% output voltage tolerance. The converter operates at a fixed frequency of 350kHz and features overcurrent and overtemperature protection. Typical applications include servers, data storage, and network equipment. The module is housed in an industry standard 1/16 brick package with a height of 0.35 inches and an operating temperature range of -40°C to 100°C. Key specs: 9.6V-40V Input, 1.2V 20A Output, 1% Tolerance, 350kHz Frequency, 1/16 Brick Package.",https://www.arrow.com/en/products/dc_to_dc_converter_and_switching_regulator_module_tmr25012016_syn,44.89,/images/DC_to_DC_Converter_and_Switching_Regulator_Module_TMR25012016_SYN.jpg
Memory,Memory Modules,Kingston 16GB DDR4 2400MHz Mini-DIMM Server Memory SYN-1234,"The Kingston 16GB DDR4 2400MHz Mini-DIMM Server Memory SYN-1234 is a 16GB DDR4 memory module designed for servers and data centers, operating at 1.2V and 0.16mA current per pin, with a 1.28V nominal voltage and a frequency of 2400MHz, in a 32-bit, 260-pin Mini-DIMM package, supporting temperatures from 0°C to 55°C and suitable for applications such as high-performance computing and cloud storage, in a Mini-DIMM form factor. Key specs: 16GB, DDR4, 2400MHz, 1.2V, 260-pin Mini-DIMM.",https://www.arrow.com/en/products/memory_modules_ktd_md416g8syn,109.77,/images/Memory_Modules_KTD_MD416G8SYN.jpg
Thermal Management,Fan Coolers,"Sunon 40mm Ball-Bearing Axial Fan, 24VDC, 0.55A, 2-Wire","The Sunon 40mm Ball-Bearing Axial Fan is a high-performance, 24VDC fan designed for a wide range of thermal management applications. Operating at 0.55A and 60dBA noise level, this fan features a ball-bearing design for long lifespan and reliability. The fan operates within a temperature range of -20 to 70°C and has a 2-wire connection for easy integration. Typical applications include server, storage, and networking equipment, as well as industrial control systems. The fan features a 40mm x 40mm x 20mm form factor. Key specs: 40mm, 24VDC, 0.55A, Ball-Bearing, 60dBA, 2-Wire.",https://www.arrow.com/en/products/fan_coolers_sd40a2blb_syn,9.51,/images/Fan_Coolers_SD40A2BLB_SYN.jpg
Wire and Cable,Cable Assembly USB,"Anker 3.3ft USB 3.0 Type-A to Micro-B Cable Assembly, 10Gbps, 5V/900mA","The Anker AKR-USB3-MB-1M is a 3.3ft USB 3.0 Type-A to Micro-B cable assembly with a data transfer rate of up to 10Gbps, operating voltage of 5V, and current rating of 900mA, suitable for applications such as data transfer and charging of smartphones, tablets, and other Micro-B devices, with a durable PVC jacket and standard USB connectors, in a 3.3ft long cable form-factor Key specs: USB 3.0, 10Gbps, 5V, 900mA.",https://www.arrow.com/en/products/cable_assembly_usb_akr_usb3_mb_1m,13.29,/images/Cable_Assembly_USB_AKR_USB3_MB_1M.jpg
Thermal Management,Heat Sinks,"Wakefield-Vette 6027 Extruded Aluminum Profile Heatsink, 12in L x 2.5in W x 0.5in H","The Wakefield-Vette 6027 is an extruded aluminum profile heatsink designed for high-power thermal management applications, featuring a length of 12 inches, a width of 2.5 inches, and a height of 0.5 inches. This heatsink is suitable for use with a wide range of power components, including transistors, diodes, and MOSFETs. Typical applications include industrial power conversion, medical devices, and LED lighting systems. The heatsink is easy to mount using standard screws and has a flat surface for efficient heat transfer. It is available in a compact form factor, making it ideal for use in space-constrained designs. Key specs: Extruded Aluminum, 12in L x 2.5in W x 0.5in H, 10-35°C Temperature Range.",https://www.arrow.com/en/products/heat_sinks_wv_6027_syn_14,20.49,/images/Heat_Sinks_WV_6027_SYN_14.jpg
Embedded Controllers and Systems,Single Board Computers - SBCs,Hardkernel ODROID-XU5 Edge AI Single Board Computer with Neural Processing Unit,"The ODROID-XU5 Edge AI Single Board Computer is a powerful ODROID-XU5-based single-board computer with a dedicated Neural Processing Unit, designed for AI and machine learning applications, featuring a 2GHz Samsung Exynos 5422 Octa-Core CPU and a Mali-T628 MP6 GPU, operating at a voltage range of 4.5V to 5.5V, and drawing a maximum current of 2.5A, typical applications include AI-powered robots, drones, and other IoT devices, and is provided in a compact 137mm x 90mm x 20mm form-factor. Key specs: 2GHz, Exynos 5422, Mali-T628 MP6, 4.5-5.5V, 2.5A, NPU.",https://www.arrow.com/en/products/single_board_computers_sbcs_odroid_xu5npu_syn,141.40,/images/Single_Board_Computers_SBCs_ODROID_XU5NPU_SYN.jpg
RF and Microwave,Combo Wireless Modules,u-blox C027-9434-M3 Wi-Fi 6 and Bluetooth 5.0 Combo Module,"The u-blox C027-9434-M3 is a Wi-Fi 6 and Bluetooth 5.0 combo module with a maximum data rate of 1.2Gbps and support for 2x2 MU-MIMO and Bluetooth mesh. Operating from 3.3V with a typical current consumption of 220mA in Wi-Fi transmit mode, this module features an industrial temperature range of -40°C to 85°C. Typical applications include industrial IoT, smart home devices, and medical equipment. The module is delivered in a compact 12x15mm LGA package. Key specs: 3.3V, 220mA, Wi-Fi 6, Bluetooth 5.0, 2x2 MU-MIMO, -40°C to 85°C, 12x15mm LGA.",https://www.arrow.com/en/products/combo_wireless_modules_c027_9434_syn,38.91,/images/Combo_Wireless_Modules_C027_9434_SYN.jpg
Computer Products,Keypads and Keyboards,"Corsair IP65 104-Key Industrial Membrane Keyboard, USB","The CKM104IP65-SYN is a 104-key IP65 industrial membrane keyboard designed for use in harsh environments, with a headline spec of IP65 ingress protection, and features a USB interface, operating voltage of 5V, and current draw of 200mA, and a compact, ruggedized design suitable for use in industrial control, medical devices, and outdoor applications, with a compact footprint of 17.1 x 5.4 x 1.2 inches Key specs: IP65, 104-Key, USB interface, 5V, 200mA.",https://www.arrow.com/en/products/keypads_and_keyboards_ckm104ip65_syn,103.75,/images/Keypads_and_Keyboards_CKM104IP65_SYN.jpg
Test and Measurement,Bench Power Supplies,Keysight U8038A-X3 30V 3A Compact USB-Programmable PSU,"The Keysight U8038A-X3 is a USB-programmable bench power supply delivering up to 30V and 3A of output power with a voltage tolerance of ±0.03% and current tolerance of ±0.02% allowing for precise control over output levels, featuring a frequency accuracy of 0.1Hz to 10kHz and operating temperature range of 0°C to 40°C, ideal for applications such as testing and debugging of DC-DC converters and portable electronics, housed in a compact 1/4 rack 2U high package Key specs: 30V, 3A, ±0.03% voltage tolerance, ±0.02% current tolerance, 0.1Hz to 10kHz, 1/4 rack 2U high package.",https://www.arrow.com/en/products/bench_power_supplies_u8038a_syn321,169.19,/images/Bench_Power_Supplies_U8038A_SYN321.jpg
Mobile Computing,Tablet PCs,"Getac ZX70 Fully Rugged Android Tablet with 1D Scanner, Wi-Fi and 4G","The Getac ZX70 is a fully rugged Android tablet designed for challenging environments, featuring a built-in 1D scanner, Wi-Fi and 4G connectivity, and a 7-inch 1280x800 display. It operates on 3.7V and consumes up to 2A, with an internal battery providing up to 10 hours of operation. Typical applications include warehouse management and logistics. The device measures 9.3 x 6.2 x 1.1 inches and weighs 2.2 pounds. Key specs: 7-inch display, 1280x800 resolution, Android 10, 1D scanner, Wi-Fi, 4G LTE.",https://www.arrow.com/en/products/tablet_pcs_rk8a_syn,2399.00,/images/Tablet_PCs_RK8A_SYN.jpg
Wire and Cable,Cable Assembly AC Power,"Volex Locking IEC C19 Power Cord 16 AWG, 14ft, 16A 250V","This Volex power cord is a locking IEC C19 cable assembly designed for secure connections in high-power applications. It features a 16 AWG wire gauge, 14ft length, and is rated for 16A 250V. The cord is built with a temperature range of -20°C to 70°C and is suitable for 50/60Hz operation. Typical applications include data center equipment, medical devices, and industrial control systems. The cord is packaged in a rugged, compact form factor. Key specs: 16 AWG, 14ft, 16A 250V, Locking IEC C19.",https://www.arrow.com/en/products/cable_assembly_ac_power_vlxc19_14_lck_syn,32.99,/images/Cable_Assembly_AC_Power_VLXC19_14_LCK_SYN.jpg
Power Supplies,DC to DC Converter and Switching Regulator Module,"Murata Power Solutions Isolated 12V to 5V, 100W Half Brick DC-DC Converter, 12V/6.25A, 100-240kHz SYN-MB12V5V","The 1847-DC12V5V-100W-SYN is an isolated 12V to 5V, 100W half brick DC-DC converter from Murata Power Solutions, featuring an input voltage range of 9-18V, output voltage of 5V with a tolerance of ±1%, and an output current of 6.25A. The converter operates at a frequency range of 100-240kHz and has a high efficiency of up to 90%. Typical applications include datacom and telecom equipment, as well as industrial control systems. The device is packaged in a standard half brick form-factor, measuring 2.4in x 1.45in x 0.52in. Key specs: 5V, 100W, 6.25A, ±1% tolerance, Half Brick.",https://www.arrow.com/en/products/dc_to_dc_converter_and_switching_regulator_module_1847_dc12v5v_100w_syn,278.52,/images/DC_to_DC_Converter_and_Switching_Regulator_Module_1847_DC12V5V_100W_SYN.jpg
